timestamps,TP9,AF7,AF8,TP10,Right AUX
1746583653.356,-1000.000,-165.527,-116.699,-1000.000,0.000
1746583653.360,682.129,98.633,8.789,678.711,0.000
1746583653.364,998.535,128.418,38.574,-994.629,0.000
1746583653.368,-669.434,-156.250,-56.152,-682.617,0.000
1746583653.372,-1000.000,-260.254,-99.121,-1000.000,0.000
1746583653.376,367.676,0.000,-4.395,456.543,0.000
1746583653.380,-842.773,177.734,62.988,-855.469,0.000
1746583653.384,-219.727,-49.316,-44.434,-294.922,0.000
1746583653.388,-1000.000,-244.629,-131.836,-1000.000,0.000
1746583653.391,-371.094,-56.641,-40.527,-208.496,0.000
1746583653.395,-940.430,185.059,48.828,-890.137,0.000
1746583653.399,633.789,36.621,-21.484,531.250,0.000
1746583653.403,-979.004,-214.844,-131.348,-1000.000,0.000
1746583653.407,-948.242,-133.789,-107.422,-870.605,0.000
1746583653.411,717.285,125.000,16.113,791.992,0.000
1746583653.415,-989.258,98.633,15.625,981.445,0.000
1746583653.419,-709.473,-184.570,-87.402,-728.027,0.000
1746583653.423,-1000.000,-200.684,-76.660,-1000.000,0.000
1746583653.427,675.293,71.289,24.414,679.199,0.000
1746583653.431,-972.656,144.043,32.715,-983.887,0.000
1746583653.434,-598.145,-113.770,-67.871,-638.184,0.000
1746583653.438,-1000.000,-215.332,-95.215,-1000.000,0.000
1746583653.442,241.699,-9.277,-10.254,331.543,0.000
1746583653.446,-823.730,174.805,36.621,-831.543,0.000
1746583653.450,3.906,-4.395,-44.434,-106.445,0.000
1746583653.454,-1000.000,-209.473,-113.281,-1000.000,0.000
1746583653.458,-667.969,-72.266,-64.941,-517.578,0.000
1746583653.462,928.711,151.855,20.508,-997.559,0.000
1746583653.466,796.387,40.039,-16.602,727.539,0.000
1746583653.470,-896.484,-207.031,-123.047,-933.594,0.000
1746583653.474,-1000.000,-158.203,-96.191,-976.562,0.000
1746583653.477,670.898,107.910,15.137,701.660,0.000
1746583653.481,-986.328,134.277,33.691,-987.305,0.000
1746583653.485,-700.684,-145.020,-59.082,-708.984,0.000
1746583653.489,-1000.000,-216.309,-89.844,-1000.000,0.000
1746583653.493,584.473,54.688,2.930,647.461,0.000
1746583653.497,-905.762,181.152,33.691,-931.152,0.000
1746583653.501,-427.246,-73.242,-62.500,-507.324,0.000
1746583653.505,-1000.000,-244.629,-110.352,-1000.000,0.000
1746583653.509,-55.664,-42.969,-53.223,137.695,0.000
1746583653.513,-862.793,166.016,9.277,-831.055,0.000
1746583653.516,221.191,-0.488,-45.898,101.562,0.000
1746583653.520,-1000.000,-226.562,-114.746,-1000.000,0.000
1746583653.524,-762.207,-106.445,-47.363,-668.945,0.000
1746583653.528,857.910,148.926,41.504,924.805,0.000
1746583653.532,898.926,80.566,1.953,843.750,0.000
1746583653.536,-812.500,-184.570,-106.934,-848.145,0.000
1746583653.540,-1000.000,-166.016,-95.215,-1000.000,0.000
1746583653.544,678.223,105.469,13.184,680.176,0.000
1746583653.548,-995.605,106.934,20.020,-989.258,0.000
1746583653.552,-681.641,-192.871,-81.543,-694.824,0.000
1746583653.556,-1000.000,-230.957,-108.398,-1000.000,0.000
1746583653.559,462.402,56.641,3.418,545.410,0.000
1746583653.563,-871.582,199.219,69.824,-887.695,0.000
1746583653.567,-323.242,-52.734,-24.902,-392.578,0.000
1746583653.571,-1000.000,-234.863,-110.352,-1000.000,0.000
1746583653.575,-286.621,-45.410,-59.570,-78.613,0.000
1746583653.579,-916.504,176.758,11.230,-859.375,0.000
1746583653.583,559.082,19.043,-32.227,420.410,0.000
1746583653.587,-1000.000,-231.934,-103.516,-1000.000,0.000
1746583653.591,-873.047,-119.629,-45.410,-789.551,0.000
1746583653.595,794.434,145.996,47.363,863.281,0.000
1746583653.599,976.074,69.824,-2.930,931.152,0.000
1746583653.602,-732.910,-198.242,-81.543,-768.066,0.000
1746583653.606,-1000.000,-206.543,-62.012,-1000.000,0.000
1746583653.610,683.105,72.754,22.461,680.664,0.000
1746583653.614,-999.512,139.160,37.598,-994.629,0.000
1746583653.618,-666.992,-129.395,-68.848,-682.129,0.000
1746583653.622,-1000.000,-208.496,-122.070,-1000.000,0.000
1746583653.626,353.027,33.691,-25.879,438.477,0.000
1746583653.630,-833.008,177.246,52.734,-844.238,0.000
1746583653.634,-117.188,-50.293,-34.180,-223.145,0.000
1746583653.638,-1000.000,-231.934,-105.469,-1000.000,0.000
1746583653.642,-515.625,-60.547,-34.668,-308.594,0.000
1746583653.645,-994.629,151.367,26.855,-920.410,0.000
1746583653.649,711.426,23.438,-21.484,620.117,0.000
1746583653.653,-947.266,-221.680,-88.379,-987.305,0.000
1746583653.657,-971.191,-146.973,-61.035,-896.973,0.000
1746583653.661,703.125,135.254,11.230,780.762,0.000
1746583653.665,-987.793,124.023,6.348,989.746,0.000
1746583653.669,-708.984,-154.297,-65.918,-720.703,0.000
1746583653.673,-1000.000,-184.570,-63.477,-1000.000,0.000
1746583653.677,656.738,56.152,17.090,674.805,0.000
1746583653.681,-951.660,120.605,54.199,-970.703,0.000
1746583653.684,-540.527,-108.398,-48.828,-606.445,0.000
1746583653.688,-1000.000,-224.609,-115.723,-1000.000,0.000
1746583653.692,124.023,-35.156,-39.551,283.691,0.000
1746583653.696,-833.496,143.555,23.438,-822.754,0.000
1746583653.700,104.980,-41.992,-37.109,-25.391,0.000
1746583653.704,-1000.000,-250.488,-102.051,-1000.000,0.000
1746583653.708,-691.895,-120.117,-41.504,-556.641,0.000
1746583653.712,915.039,127.930,63.477,985.840,0.000
1746583653.716,837.891,57.129,16.113,776.367,0.000
1746583653.720,-859.375,-183.594,-110.840,-893.555,0.000
1746583653.724,-1000.000,-150.391,-101.074,-996.582,0.000
1746583653.727,674.316,131.348,6.836,692.383,0.000
1746583653.731,-991.211,147.949,14.648,-987.305,0.000
1746583653.735,-690.430,-130.371,-72.754,-704.590,0.000
1746583653.739,-1000.000,-223.633,-92.773,-1000.000,0.000
1746583653.743,524.902,21.973,4.883,612.793,0.000
1746583653.747,-890.137,155.762,50.293,-912.598,0.000
1746583653.751,-392.090,-90.820,-45.410,-467.285,0.000
1746583653.755,-1000.000,-268.555,-114.258,-1000.000,0.000
1746583653.759,-119.141,-65.430,-29.785,85.938,0.000
1746583653.763,-871.094,184.570,66.406,-829.590,0.000
1746583653.767,354.980,11.230,-12.695,226.562,0.000
1746583653.770,-1000.000,-250.977,-103.027,-1000.000,0.000
1746583653.774,-796.387,-136.719,-52.734,-706.055,0.000
1746583653.778,849.121,162.109,37.109,914.062,0.000
1746583653.782,914.062,118.652,8.789,869.629,0.000
1746583653.786,-798.340,-189.941,-108.887,-823.730,0.000
1746583653.790,-1000.000,-187.988,-80.566,-1000.000,0.000
1746583653.794,679.688,93.262,40.527,676.758,0.000
1746583653.798,-997.070,128.418,31.738,-989.746,0.000
1746583653.802,-678.711,-144.043,-89.844,-692.871,0.000
1746583653.806,-1000.000,-213.867,-124.512,-1000.000,0.000
1746583653.810,432.129,45.410,-6.836,521.973,0.000
1746583653.813,-855.469,190.918,69.824,-872.070,0.000
1746583653.817,-266.602,-42.480,-14.648,-338.379,0.000
1746583653.821,-1000.000,-235.840,-101.562,-1000.000,0.000
1746583653.825,-347.656,-61.523,-53.223,-156.250,0.000
1746583653.829,-934.082,165.039,29.297,-876.953,0.000
1746583653.833,573.730,8.301,-27.344,449.219,0.000
1746583653.837,-1000.000,-230.469,-108.398,-1000.000,0.000
1746583653.841,-899.902,-142.090,-62.500,-827.637,0.000
1746583653.845,762.207,127.441,55.176,826.172,0.000
1746583653.849,991.211,95.215,43.457,953.613,0.000
1746583653.852,-723.633,-169.434,-77.148,-752.930,0.000
1746583653.856,-1000.000,-173.340,-93.750,-1000.000,0.000
1746583653.860,676.758,96.191,-14.648,680.176,0.000
1746583653.864,-980.469,139.648,-2.441,-990.723,0.000
1746583653.868,-618.652,-117.676,-90.820,-663.086,0.000
1746583653.872,-1000.000,-207.520,-114.258,-1000.000,0.000
1746583653.876,284.668,-8.789,-9.766,392.578,0.000
1746583653.880,-830.078,147.949,59.082,-840.332,0.000
1746583653.884,-82.031,-21.973,-26.367,-186.035,0.000
1746583653.888,-1000.000,-198.730,-102.051,-1000.000,0.000
1746583653.892,-567.383,-62.500,-54.688,-390.625,0.000
1746583653.895,983.398,176.758,19.531,-949.219,0.000
1746583653.899,734.375,55.664,-19.531,663.086,0.000
1746583653.903,-933.105,-205.566,-122.559,-964.355,0.000
1746583653.907,-992.188,-137.207,-78.125,-937.988,0.000
1746583653.911,680.664,135.254,68.848,738.281,0.000
1746583653.915,-984.863,127.930,57.617,-995.117,0.000
1746583653.919,-708.496,-161.621,-73.242,-712.891,0.000
1746583653.923,-1000.000,-221.680,-91.797,-1000.000,0.000
1746583653.927,647.461,36.133,-4.883,672.852,0.000
1746583653.931,-942.383,136.230,24.414,-964.844,0.000
1746583653.935,-514.160,-112.793,-63.477,-584.961,0.000
1746583653.938,-1000.000,-250.977,-101.074,-1000.000,0.000
1746583653.942,66.895,-32.715,-13.184,229.980,0.000
1746583653.946,-839.355,196.777,44.434,-822.266,0.000
1746583653.950,161.621,29.297,-35.156,44.922,0.000
1746583653.954,-1000.000,-200.684,-128.906,-1000.000,0.000
1746583653.958,-708.496,-62.500,-87.891,-610.352,0.000
1746583653.962,899.414,198.242,-3.418,958.496,0.000
1746583653.966,878.906,128.906,-39.551,814.453,0.000
1746583653.970,-819.336,-118.164,-124.512,-864.746,0.000
1746583653.974,-1000.000,-101.074,-111.328,-1000.000,0.000
1746583653.977,677.734,181.152,-31.250,679.688,0.000
1746583653.981,-994.141,199.707,-25.391,-988.281,0.000
1746583653.985,-683.594,-101.562,-107.910,-697.266,0.000
1746583653.989,-1000.000,-162.598,-148.926,-1000.000,0.000
1746583653.993,484.863,95.215,-83.496,570.801,0.000
1746583653.997,-882.324,223.633,-31.738,-901.855,0.000
1746583654.001,-375.000,-11.230,-107.422,-441.406,0.000
1746583654.005,-1000.000,-175.781,-157.227,-1000.000,0.000
1746583654.009,-147.949,28.320,-82.031,28.809,0.000
1746583654.013,-875.977,236.328,12.207,-836.914,0.000
1746583654.017,448.242,64.941,-45.898,309.570,0.000
1746583654.020,-1000.000,-191.895,-175.293,-1000.000,0.000
1746583654.024,-850.586,-101.562,-132.812,-769.531,0.000
1746583654.028,797.363,177.246,-1.465,864.746,0.000
1746583654.032,973.633,143.066,-1.953,920.410,0.000
1746583654.036,-735.352,-130.859,-104.004,-781.738,0.000
1746583654.040,-1000.000,-153.809,-112.305,-1000.000,0.000
1746583654.044,683.105,120.117,-20.020,679.688,0.000
1746583654.048,-1000.000,168.945,-13.184,-992.188,0.000
1746583654.052,-670.410,-100.586,-118.652,-686.035,0.000
1746583654.056,-1000.000,-194.824,-153.320,-1000.000,0.000
1746583654.060,384.277,47.852,-54.199,484.375,0.000
1746583654.063,-854.980,199.707,12.207,-867.676,0.000
1746583654.067,-263.184,-41.992,-50.781,-323.242,0.000
1746583654.071,-1000.000,-220.215,-110.352,-1000.000,0.000
1746583654.075,-378.906,-23.926,-29.297,-212.402,0.000
1746583654.079,-947.266,217.285,49.805,-893.555,0.000
1746583654.083,637.207,69.336,-38.574,532.227,0.000
1746583654.087,-979.004,-177.246,-138.672,-1000.000,0.000
1746583654.091,-948.242,-109.863,-85.449,-871.094,0.000
1746583654.095,717.285,163.574,34.180,790.039,0.000
1746583654.099,-989.258,138.672,12.207,984.375,0.000
1746583654.102,-709.473,-156.738,-110.840,-724.609,0.000
1746583654.106,-1000.000,-177.246,-118.652,-1000.000,0.000
1746583654.110,676.758,93.262,-10.742,680.664,0.000
1746583654.114,-978.027,142.578,23.926,-988.281,0.000
1746583654.118,-600.098,-130.371,-65.430,-640.625,0.000
1746583654.122,-1000.000,-243.164,-105.957,-1000.000,0.000
1746583654.126,221.191,5.371,-7.324,320.312,0.000
1746583654.130,-831.055,204.102,61.523,-834.961,0.000
1746583654.134,-26.367,-11.230,-30.273,-123.047,0.000
1746583654.138,-1000.000,-218.262,-119.141,-1000.000,0.000
1746583654.142,-667.969,-82.031,-72.754,-515.625,0.000
1746583654.145,927.246,161.133,18.555,-995.605,0.000
1746583654.149,777.832,57.617,-7.812,700.684,0.000
1746583654.153,-913.574,-186.035,-116.699,-951.172,0.000
1746583654.157,-1000.000,-130.859,-98.145,-974.121,0.000
1746583654.161,669.434,111.816,9.277,696.289,0.000
1746583654.165,-987.305,109.863,14.648,-987.305,0.000
1746583654.169,-698.242,-150.879,-88.379,-706.055,0.000
1746583654.173,-1000.000,-196.777,-104.492,-1000.000,0.000
1746583654.177,575.195,59.082,0.977,633.301,0.000
1746583654.181,-901.855,166.504,57.617,-926.758,0.000
1746583654.185,-449.219,-78.613,-37.109,-520.020,0.000
1746583654.188,-1000.000,-209.961,-121.094,-1000.000,0.000
1746583654.192,60.547,-4.395,-21.484,203.613,0.000
1746583654.196,-830.566,184.570,60.059,-815.430,0.000
1746583654.200,277.832,11.230,-46.875,131.348,0.000
1746583654.204,-1000.000,-228.516,-125.488,-1000.000,0.000
1746583654.208,-758.301,-109.375,-65.430,-660.645,0.000
1746583654.212,880.371,164.551,37.109,938.477,0.000
1746583654.216,887.207,71.777,12.207,831.543,0.000
1746583654.220,-817.871,-216.309,-107.910,-854.492,0.000
1746583654.224,-1000.000,-194.336,-93.750,-1000.000,0.000
1746583654.228,678.223,88.379,13.184,674.805,0.000
1746583654.231,-996.094,132.324,4.395,-989.258,0.000
1746583654.235,-679.199,-129.395,-91.309,-693.359,0.000
1746583654.239,-1000.000,-198.242,-102.539,-1000.000,0.000
1746583654.243,456.543,58.105,-6.348,542.480,0.000
1746583654.247,-880.859,192.871,39.551,-894.043,0.000
1746583654.251,-347.168,-41.992,-46.387,-405.273,0.000
1746583654.255,-1000.000,-234.863,-103.027,-1000.000,0.000
1746583654.259,-292.480,-50.781,-53.711,-88.867,0.000
1746583654.263,-920.410,178.711,20.508,-863.281,0.000
1746583654.267,540.527,16.602,-22.949,397.949,0.000
1746583654.270,-1000.000,-212.402,-119.141,-1000.000,0.000
1746583654.274,-881.348,-105.469,-77.637,-795.898,0.000
1746583654.278,774.902,149.414,30.273,847.656,0.000
1746583654.282,992.188,109.375,8.789,947.266,0.000
1746583654.286,-717.285,-155.273,-85.938,-752.930,0.000
1746583654.290,-1000.000,-156.738,-95.215,-1000.000,0.000
1746583654.294,680.176,127.441,-4.395,682.129,0.000
1746583654.298,-989.746,161.621,25.391,-996.094,0.000
1746583654.302,-642.090,-132.812,-84.473,-677.246,0.000
1746583654.306,-1000.000,-229.980,-116.699,-1000.000,0.000
1746583654.310,333.008,-10.742,-21.484,425.781,0.000
1746583654.313,-849.121,157.227,39.062,-857.422,0.000
1746583654.317,-206.543,-48.340,-38.574,-276.367,0.000
1746583654.321,-1000.000,-260.254,-121.582,-1000.000,0.000
1746583654.325,-530.762,-99.609,-40.039,-331.543,0.000
1746583654.329,990.723,174.805,60.547,-931.152,0.000
1746583654.333,703.613,57.129,-2.930,598.145,0.000
1746583654.337,-956.543,-211.426,-101.074,-1000.000,0.000
1746583654.341,-976.562,-122.559,-67.383,-907.227,0.000
1746583654.345,691.406,164.062,26.367,761.719,0.000
1746583654.349,-988.281,117.676,15.137,992.188,0.000
1746583654.353,-703.125,-167.969,-79.102,-723.633,0.000
1746583654.356,-1000.000,-196.289,-97.168,-1000.000,0.000
1746583654.360,623.047,55.664,-18.555,673.340,0.000
1746583654.364,-936.035,170.898,24.902,-966.309,0.000
1746583654.368,-530.273,-82.520,-64.941,-603.027,0.000
1746583654.372,-1000.000,-239.258,-121.582,-1000.000,0.000
1746583654.376,172.363,-4.883,-13.672,295.898,0.000
1746583654.380,-822.754,186.523,65.918,-820.801,0.000
1746583654.384,111.328,-9.766,-28.320,-16.113,0.000
1746583654.388,-1000.000,-206.055,-115.234,-1000.000,0.000
1746583654.392,-688.965,-66.406,-50.293,-549.316,0.000
1746583654.395,930.176,163.086,32.227,999.512,0.000
1746583654.399,795.410,54.199,-19.531,730.957,0.000
1746583654.403,-896.973,-189.453,-102.051,-933.105,0.000
1746583654.407,-1000.000,-131.836,-73.730,-979.492,0.000
1746583654.411,670.898,139.648,20.020,698.730,0.000
1746583654.415,-988.281,153.809,36.133,-987.793,0.000
1746583654.419,-696.289,-142.578,-62.988,-705.078,0.000
1746583654.423,-1000.000,-201.172,-101.074,-1000.000,0.000
1746583654.427,560.547,42.480,-8.789,627.930,0.000
1746583654.431,-904.785,133.301,29.785,-932.129,0.000
1746583654.435,-410.156,-74.219,-60.547,-491.699,0.000
1746583654.438,-1000.000,-209.473,-129.395,-1000.000,0.000
1746583654.442,-160.156,-51.270,-64.453,29.785,0.000
1746583654.446,-885.254,153.320,28.320,-846.680,0.000
1746583654.450,337.402,9.277,-13.672,198.730,0.000
1746583654.454,-1000.000,-200.195,-103.027,-1000.000,0.000
1746583654.458,-800.781,-93.262,-58.105,-723.145,0.000
1746583654.462,839.844,154.785,45.898,896.973,0.000
1746583654.466,911.621,88.379,11.230,865.723,0.000
1746583654.470,-803.711,-188.477,-98.633,-835.449,0.000
1746583654.474,-1000.000,-170.898,-89.844,-1000.000,0.000
1746583654.478,680.664,135.254,10.742,676.758,0.000
1746583654.481,-999.512,177.734,11.719,-991.699,0.000
1746583654.485,-672.363,-109.375,-75.195,-687.500,0.000
1746583654.489,-1000.000,-228.516,-80.078,-1000.000,0.000
1746583654.493,409.180,14.648,4.883,507.324,0.000
1746583654.497,-868.652,177.734,35.645,-885.254,0.000
1746583654.501,-302.734,-63.965,-48.340,-375.000,0.000
1746583654.505,-1000.000,-259.766,-98.633,-1000.000,0.000
1746583654.509,-359.863,-72.266,-35.645,-168.457,0.000
1746583654.513,-940.918,174.805,34.180,-883.789,0.000
1746583654.517,561.523,30.762,-23.926,437.012,0.000
1746583654.521,-1000.000,-238.281,-108.887,-1000.000,0.000
1746583654.524,-920.898,-147.949,-71.289,-847.168,0.000
1746583654.528,737.793,160.156,25.879,807.617,0.000
1746583654.532,986.816,116.699,5.371,943.848,0.000
1746583654.536,-736.816,-204.102,-110.352,-772.461,0.000
1746583654.540,-1000.000,-211.914,-121.094,-1000.000,0.000
1746583654.544,678.223,100.098,2.441,681.152,0.000
1746583654.548,-984.863,159.180,51.270,-995.605,0.000
1746583654.552,-632.812,-161.133,-64.941,-674.316,0.000
1746583654.556,-1000.000,-236.816,-113.770,-1000.000,0.000
1746583654.560,316.406,38.086,-28.320,411.133,0.000
1746583654.563,-834.961,176.758,30.762,-845.703,0.000
1746583654.567,-130.859,-59.082,-36.133,-229.980,0.000
1746583654.571,-1000.000,-242.676,-102.539,-1000.000,0.000
1746583654.575,-526.855,-60.059,-42.969,-332.520,0.000
1746583654.579,997.070,162.109,30.762,-930.664,0.000
1746583654.583,722.656,23.438,-19.531,642.090,0.000
1746583654.587,-933.594,-206.543,-110.840,-965.820,0.000
1746583654.591,-995.605,-144.531,-72.266,-942.383,0.000
1746583654.595,675.293,115.234,24.902,730.469,0.000
1746583654.599,-985.352,108.887,6.348,-994.629,0.000
1746583654.603,-705.566,-156.250,-93.262,-714.844,0.000
1746583654.606,-1000.000,-187.500,-103.027,-1000.000,0.000
1746583654.610,625.488,81.543,-1.953,668.457,0.000
1746583654.614,-929.688,165.527,46.875,-952.148,0.000
1746583654.618,-499.512,-118.164,-34.668,-569.336,0.000
1746583654.622,-1000.000,-256.348,-83.984,-1000.000,0.000
1746583654.626,91.797,-38.574,-3.906,258.789,0.000
1746583654.630,-833.496,137.695,75.684,-815.918,0.000
1746583654.634,158.691,-54.199,-4.883,44.434,0.000
1746583654.638,-1000.000,-279.785,-81.055,-1000.000,0.000
1746583654.642,-704.590,-157.715,-8.789,-596.680,0.000
1746583654.646,904.297,97.168,78.613,968.262,0.000
1746583654.649,874.512,17.090,49.805,807.129,0.000
1746583654.653,-823.242,-260.254,-23.926,-872.070,0.000
1746583654.657,-1000.000,-229.004,5.371,-1000.000,0.000
1746583654.661,676.758,42.480,81.543,694.336,0.000
1746583654.665,-992.676,51.758,74.707,-988.770,0.000
1746583654.669,-686.035,-220.703,-19.531,-701.660,0.000
1746583654.673,-1000.000,-291.992,-54.688,-1000.000,0.000
1746583654.677,502.441,-35.645,30.762,599.609,0.000
1746583654.681,-890.625,92.285,77.148,-914.062,0.000
1746583654.685,-388.672,-154.785,-15.137,-458.496,0.000
1746583654.688,-1000.000,-285.645,-68.359,-1000.000,0.000
1746583654.692,-159.180,-81.543,11.230,14.648,0.000
1746583654.696,-881.348,113.770,88.379,-845.215,0.000
1746583654.700,375.000,-49.316,7.812,258.301,0.000
1746583654.704,-1000.000,-243.652,-98.633,-1000.000,0.000
1746583654.708,-848.145,-138.184,-42.969,-770.020,0.000
1746583654.712,789.551,102.539,61.035,862.305,0.000
1746583654.716,955.078,68.848,31.250,895.020,0.000
1746583654.720,-764.160,-203.613,-63.965,-815.430,0.000
1746583654.724,-1000.000,-216.309,-75.684,-1000.000,0.000
1746583654.728,682.617,61.035,28.320,679.199,0.000
1746583654.731,998.535,94.727,63.477,-995.117,0.000
1746583654.735,-668.457,-187.988,-58.594,-681.152,0.000
1746583654.739,-1000.000,-268.555,-107.422,-1000.000,0.000
1746583654.743,368.652,-4.395,-10.254,453.613,0.000
1746583654.747,-846.191,163.574,57.617,-857.422,0.000
1746583654.751,-250.488,-72.754,-10.742,-315.430,0.000
1746583654.755,-1000.000,-231.445,-61.035,-1000.000,0.000
1746583654.759,-323.730,-40.039,-4.883,-141.113,0.000
1746583654.763,-926.270,154.785,37.109,-870.117,0.000
1746583654.767,625.000,3.906,-41.016,520.508,0.000
1746583654.771,-982.422,-270.508,-121.582,-1000.000,0.000
1746583654.774,-931.641,-176.758,-54.199,-866.699,0.000
1746583654.778,737.305,107.910,45.410,797.363,0.000
1746583654.782,-992.676,68.359,20.508,979.492,0.000
1746583654.786,-708.984,-202.148,-77.637,-728.516,0.000
1746583654.790,-1000.000,-213.379,-81.543,-1000.000,0.000
1746583654.794,675.781,73.730,20.996,679.199,0.000
1746583654.798,-975.098,154.785,47.852,-984.375,0.000
1746583654.802,-608.887,-115.723,-70.801,-650.879,0.000
1746583654.806,-1000.000,-235.840,-108.398,-1000.000,0.000
1746583654.810,267.578,16.113,15.625,373.535,0.000
1746583654.814,-823.730,199.219,85.938,-832.031,0.000
1746583654.817,-5.371,-37.109,-9.766,-118.164,0.000
1746583654.821,-1000.000,-248.047,-107.910,-1000.000,0.000
1746583654.825,-638.672,-106.445,-64.941,-480.957,0.000
1746583654.829,946.289,138.672,18.066,-983.398,0.000
1746583654.833,791.504,56.641,-12.207,721.191,0.000
1746583654.837,-893.066,-212.891,-104.980,-933.594,0.000
1746583654.841,-1000.000,-174.805,-79.102,-970.215,0.000
1746583654.845,669.922,117.676,36.621,709.961,0.000
1746583654.849,-984.375,119.629,32.715,-987.305,0.000
1746583654.853,-704.590,-156.250,-72.266,-710.449,0.000
1746583654.856,-1000.000,-172.852,-85.938,-1000.000,0.000
1746583654.860,621.582,89.844,3.418,669.434,0.000
1746583654.864,-936.523,145.996,22.461,-956.543,0.000
1746583654.868,-481.934,-125.977,-88.379,-547.852,0.000
1746583654.872,-1000.000,-250.977,-151.367,-1000.000,0.000
1746583654.876,-62.500,-31.250,-52.734,134.277,0.000
1746583654.880,-871.094,180.176,41.992,-838.867,0.000
1746583654.884,175.781,3.906,-19.531,58.594,0.000
1746583654.888,-1000.000,-233.887,-94.727,-1000.000,0.000
1746583654.892,-764.160,-89.844,-57.129,-673.340,0.000
1746583654.896,855.957,180.176,19.531,925.781,0.000
1746583654.899,869.629,87.402,-16.113,808.105,0.000
1746583654.903,-846.680,-175.781,-109.863,-885.254,0.000
1746583654.907,-1000.000,-170.898,-87.402,-1000.000,0.000
1746583654.911,676.758,86.914,17.578,672.852,0.000
1746583654.915,-995.117,142.090,29.785,-988.281,0.000
1746583654.919,-681.641,-137.207,-65.430,-694.336,0.000
1746583654.923,-1000.000,-230.957,-116.211,-1000.000,0.000
1746583654.927,466.797,43.945,-45.898,545.898,0.000
1746583654.931,-873.535,195.312,15.137,-891.602,0.000
1746583654.935,-338.867,-55.664,-62.012,-405.273,0.000
1746583654.939,-1000.000,-214.844,-133.789,-1000.000,0.000
1746583654.942,-232.910,-27.832,-57.617,-62.012,0.000
1746583654.946,-899.902,186.523,46.387,-856.445,0.000
1746583654.950,538.086,40.527,7.324,391.602,0.000
1746583654.954,-1000.000,-206.055,-96.191,-1000.000,0.000
1746583654.958,-882.812,-134.277,-75.195,-796.387,0.000
1746583654.962,783.691,122.559,18.555,856.445,0.000
1746583654.966,973.145,78.613,-0.977,919.922,0.000
1746583654.970,-741.211,-183.594,-99.121,-786.133,0.000
1746583654.974,-1000.000,-186.523,-113.770,-1000.000,0.000
1746583654.978,683.594,89.844,-2.930,680.176,0.000
1746583654.981,998.535,173.828,59.082,-995.117,0.000
1746583654.985,-670.410,-112.305,-44.922,-682.129,0.000
1746583654.989,-1000.000,-236.816,-104.980,-1000.000,0.000
1746583654.993,348.633,4.395,-23.926,433.105,0.000
1746583654.997,-822.754,191.895,23.926,-836.426,0.000
1746583655.001,-80.566,-22.461,-50.781,-196.777,0.000
1746583655.005,-1000.000,-227.539,-105.957,-1000.000,0.000
1746583655.009,-433.105,-72.266,-42.480,-264.648,0.000
1746583655.013,-954.102,152.832,32.715,-901.855,0.000
1746583655.017,689.453,50.781,-23.438,598.145,0.000
1746583655.021,-941.895,-210.449,-110.840,-989.258,0.000
1746583655.024,-981.445,-152.344,-76.660,-907.227,0.000
1746583655.028,690.430,126.953,27.344,765.625,0.000
1746583655.032,-984.863,100.586,20.508,994.629,0.000
1746583655.036,-710.449,-175.293,-108.398,-718.750,0.000
1746583655.040,-1000.000,-197.754,-121.582,-1000.000,0.000
1746583655.044,673.340,83.496,-12.207,676.758,0.000
1746583655.048,-969.238,169.434,29.297,-976.562,0.000
1746583655.052,-575.195,-125.977,-56.152,-617.676,0.000
1746583655.056,-1000.000,-256.348,-109.863,-1000.000,0.000
1746583655.060,161.133,-28.320,-16.113,300.293,0.000
1746583655.064,-837.402,166.992,61.523,-830.078,0.000
1746583655.067,12.207,-27.344,-29.297,-97.168,0.000
1746583655.071,-1000.000,-248.535,-113.281,-1000.000,0.000
1746583655.075,-667.969,-108.398,-51.758,-520.996,0.000
1746583655.079,924.316,174.805,45.410,999.023,0.000
1746583655.083,808.594,91.797,12.207,741.211,0.000
1746583655.087,-885.254,-215.332,-93.750,-922.363,0.000
1746583655.091,-1000.000,-158.691,-114.258,-980.469,0.000
1746583655.095,671.387,130.371,-26.367,702.148,0.000
1746583655.099,-987.793,112.305,1.953,-988.281,0.000
1746583655.103,-697.754,-163.086,-82.031,-706.055,0.000
1746583655.107,-1000.000,-225.098,-83.984,-1000.000,0.000
1746583655.110,570.801,40.039,19.043,632.324,0.000
1746583655.114,-901.855,174.316,55.176,-926.270,0.000
1746583655.118,-430.664,-69.824,-29.297,-504.883,0.000
1746583655.122,-1000.000,-230.957,-91.309,-1000.000,0.000
1746583655.126,-28.809,-8.789,-42.969,137.207,0.000
1746583655.130,-848.633,214.355,9.766,-821.289,0.000
1746583655.134,340.332,15.137,-67.383,216.309,0.000
1746583655.138,-1000.000,-229.492,-139.648,-1000.000,0.000
1746583655.142,-769.531,-108.398,-58.594,-671.875,0.000
1746583655.146,865.234,153.809,52.246,932.617,0.000
1746583655.149,934.082,121.094,37.109,873.047,0.000
1746583655.153,-764.160,-154.785,-77.148,-810.547,0.000
1746583655.157,-1000.000,-184.082,-101.562,-1000.000,0.000
1746583655.161,680.176,90.332,5.371,676.758,0.000
1746583655.165,-994.141,136.719,23.926,-987.793,0.000
1746583655.169,-684.082,-162.109,-80.078,-698.242,0.000
